Date,Adj Close,stock_demand,year,month,week,day,dayofweek,week_of_month,is_weekend
2011-09-27,12.071905,-0.11821600000000032,2011,9,39,27,1,4,0
2011-09-28,12.003873,-0.06803199999999876,2011,9,39,28,2,4,0
2011-09-29,11.809156,-0.1947170000000007,2011,9,39,29,3,5,0
2011-09-30,11.529476,-0.27967999999999904,2011,9,39,30,4,5,0
2011-10-03,11.32629,-0.20318600000000053,2011,10,40,3,0,1,0
2011-10-04,11.262799,-0.06349100000000085,2011,10,40,4,1,1,0
2011-10-05,11.436652,0.17385300000000115,2011,10,40,5,2,1,0
2011-10-06,11.410045,-0.02660700000000027,2011,10,40,6,3,1,0
2011-10-07,11.181158,-0.22888700000000028,2011,10,40,7,4,1,0
2011-10-10,11.755941,0.574783,2011,10,41,10,0,2,0
2011-10-11,12.103046,0.3471050000000009,2011,10,41,11,1,2,0
2011-10-12,12.160492,0.057445999999998776,2011,10,41,12,2,2,0
2011-10-13,12.349164,0.1886720000000004,2011,10,41,13,3,2,0
2011-10-14,12.759465,0.41030100000000047,2011,10,41,14,4,2,0
2011-10-17,12.698689,-0.06077600000000061,2011,10,42,17,0,3,0
2011-10-18,12.766721,0.06803200000000054,2011,10,42,18,1,3,0
2011-10-19,12.052554,-0.7141669999999998,2011,10,42,19,2,3,0
2011-10-20,11.952469,-0.10008499999999998,2011,10,42,20,3,3,0
2011-10-21,11.878694,-0.07377500000000126,2011,10,42,21,4,3,0
2011-10-24,12.268744,0.39005000000000045,2011,10,43,24,0,4,0
2011-10-25,12.026852,-0.241892,2011,10,43,25,1,4,0
2011-10-26,12.11242,0.08556800000000031,2011,10,43,26,2,4,0
2011-10-27,12.236084,0.12366399999999977,2011,10,43,27,3,4,0
2011-10-28,12.243944,0.007860000000000866,2011,10,43,28,4,4,0
2011-10-31,12.238807,-0.005137000000001279,2011,10,44,31,0,5,0
2011-11-01,11.988755,-0.25005200000000016,2011,11,44,1,1,1,0
2011-11-02,12.015968,0.027213000000001486,2011,11,44,2,2,1,0
2011-11-03,12.1871,0.17113199999999829,2011,11,44,3,3,1,0
2011-11-04,12.101534,-0.08556600000000003,2011,11,44,4,4,1,0
2011-11-07,12.086112,-0.015421999999999159,2011,11,45,7,0,1,0
2011-11-08,12.282646,0.19653399999999976,2011,11,45,8,1,2,0
2011-11-09,11.951565,-0.3310809999999993,2011,11,45,9,2,2,0
2011-11-10,11.647395,-0.30417000000000094,2011,11,45,10,3,2,0
2011-11-11,11.629254,-0.018140999999999963,2011,11,45,11,4,2,0
2011-11-14,11.467188,-0.16206599999999938,2011,11,46,14,0,2,0
2011-11-15,11.756547,0.28935899999999926,2011,11,46,15,1,3,0
2011-11-16,11.633787,-0.12275999999999954,2011,11,46,16,2,3,0
2011-11-17,11.411254,-0.22253300000000031,2011,11,46,17,3,3,0
2011-11-18,11.336572,-0.07468199999999925,2011,11,46,18,4,3,0
2011-11-21,11.157274,-0.17929800000000107,2011,11,47,21,0,3,0
2011-11-22,11.384041,0.2267670000000006,2011,11,47,22,1,4,0
2011-11-23,11.0962,-0.28784100000000024,2011,11,47,23,2,4,0
2011-11-25,10.992792,-0.10340799999999994,2011,11,47,25,4,4,0
2011-11-28,11.372248,0.3794560000000011,2011,11,48,28,0,4,0
2011-11-29,11.283959,-0.0882890000000014,2011,11,48,29,1,5,0
2011-11-30,11.556082,0.27212300000000056,2011,11,48,30,2,5,0
2011-12-01,11.729331,0.1732490000000002,2011,12,48,1,3,1,0
2011-12-02,11.782851,0.05352000000000068,2011,12,48,2,4,1,0
2011-12-05,11.882929,0.10007799999999989,2011,12,49,5,0,1,0
2011-12-06,11.820647,-0.0622820000000015,2011,12,49,6,1,1,0
2011-12-07,11.764404,-0.05624299999999849,2011,12,49,7,2,1,0
2011-12-08,11.811876,0.04747199999999907,2011,12,49,8,3,2,0
2011-12-09,11.901375,0.089499,2011,12,49,9,4,2,0
2011-12-12,11.847554,-0.05382099999999923,2011,12,50,12,0,2,0
2011-12-13,11.755941,-0.09161300000000061,2011,12,50,13,1,2,0
2011-12-14,11.49531,-0.26063100000000006,2011,12,50,14,2,2,0
2011-12-15,11.457515,-0.037794999999999135,2011,12,50,15,3,3,0
2011-12-16,11.520405,0.06288999999999945,2011,12,50,16,4,3,0
2011-12-19,11.556385,0.035980000000000345,2011,12,51,19,0,3,0
2011-12-20,11.971821,0.4154359999999997,2011,12,51,20,1,3,0
2011-12-21,11.986944,0.01512299999999911,2011,12,51,21,2,3,0
2011-12-22,12.050437,0.06349300000000113,2011,12,51,22,3,4,0
2011-12-23,12.194963,0.14452599999999904,2011,12,51,23,4,4,0
2011-12-27,12.291716,0.09675299999999964,2011,12,52,27,1,4,0
2011-12-28,12.174102,-0.11761399999999966,2011,12,52,28,2,4,0
2011-12-29,12.249084,0.07498200000000033,2011,12,52,29,3,5,0
2011-12-30,12.245458,-0.003626000000000573,2011,12,52,30,4,5,0
2012-01-03,12.433823,0.188365000000001,2012,1,1,3,1,1,0
2012-01-04,12.500644,0.06682099999999913,2012,1,1,4,2,1,0
2012-01-05,12.639429,0.13878500000000038,2012,1,1,5,3,1,0
2012-01-06,12.77156,0.13213099999999933,2012,1,1,6,4,1,0
2012-01-09,12.751298,-0.020261999999998892,2012,1,2,9,0,2,0
2012-01-10,12.796957,0.04565900000000056,2012,1,2,10,1,2,0
2012-01-11,12.77609,-0.020867000000000857,2012,1,2,11,2,2,0
2012-01-12,12.741015,-0.03507499999999908,2012,1,2,12,3,2,0
2012-01-13,12.693248,-0.04776700000000034,2012,1,2,13,4,2,0
2012-01-17,12.841102,0.14785399999999882,2012,1,3,17,1,3,0
2012-01-18,12.974441,0.1333390000000012,2012,1,3,18,2,3,0
2012-01-19,12.93332,-0.04112100000000041,2012,1,3,19,3,3,0
2012-01-20,12.708062,-0.22525800000000018,2012,1,3,20,4,3,0
2012-01-23,12.923038,0.21497600000000006,2012,1,4,23,0,4,0
2012-01-24,12.71139,-0.21164800000000028,2012,1,4,24,1,4,0
2012-01-25,13.505075,0.793685,2012,1,4,25,2,4,0
2012-01-26,13.443699,-0.06137599999999921,2012,1,4,26,3,4,0
2012-01-27,13.523822,0.08012299999999861,2012,1,4,27,4,4,0
2012-01-30,13.697072,0.17325000000000124,2012,1,5,30,0,5,0
2012-01-31,13.801992,0.1049199999999999,2012,1,5,31,1,5,0
2012-02-01,13.793221,-0.008770999999999418,2012,2,5,1,2,1,0
2012-02-02,13.76087,-0.03235100000000024,2012,2,5,2,3,1,0
2012-02-03,13.898746,0.13787599999999856,2012,2,5,3,4,1,0
2012-02-06,14.028457,0.12971100000000035,2012,2,6,6,0,1,0
2012-02-07,14.175398,0.146941,2012,2,6,7,1,1,0
2012-02-08,14.412749,0.2373510000000003,2012,2,6,8,2,2,0
2012-02-09,14.911334,0.4985850000000003,2012,2,6,9,3,2,0
2012-02-10,14.918896,0.007562000000000069,2012,2,6,10,4,2,0
2012-02-13,15.196463,0.27756699999999945,2012,2,7,13,0,2,0
2012-02-14,15.403876,0.20741300000000074,2012,2,7,14,1,2,0
2012-02-15,15.047399,-0.35647699999999993,2012,2,7,15,2,3,0
2012-02-16,15.184667,0.13726799999999884,2012,2,7,16,3,3,0
2012-02-17,15.181945,-0.002721999999998559,2012,2,7,17,4,3,0
2012-02-21,15.566853,0.38490799999999936,2012,2,8,21,1,3,0
2012-02-22,15.512122,-0.05473100000000031,2012,2,8,22,2,4,0
2012-02-23,15.613409,0.10128700000000102,2012,2,8,23,3,4,0
2012-02-24,15.795424,0.18201499999999982,2012,2,8,24,4,4,0
2012-02-27,15.896722,0.10129799999999989,2012,2,9,27,0,4,0
2012-02-28,16.18849,0.29176800000000114,2012,2,9,28,1,4,0
2012-02-29,16.401049,0.21255899999999883,2012,2,9,29,2,5,0
2012-03-01,16.462425,0.06137599999999921,2012,3,9,1,3,1,0
2012-03-02,16.483898,0.021473000000000297,2012,3,9,2,4,1,0
2012-03-05,16.120461,-0.3634370000000011,2012,3,10,5,0,1,0
2012-03-06,16.03278,-0.0876809999999999,2012,3,10,6,1,1,0
2012-03-07,16.045784,0.013004000000002236,2012,3,10,7,2,1,0
2012-03-08,16.387447,0.3416630000000005,2012,3,10,8,3,2,0
2012-03-09,16.483597,0.09614999999999796,2012,3,10,9,4,2,0
2012-03-12,16.690098,0.20650099999999938,2012,3,11,12,0,2,0
2012-03-13,17.176901,0.4868030000000019,2012,3,11,13,1,2,0
2012-03-14,17.826363,0.6494619999999998,2012,3,11,14,2,2,0
2012-03-15,17.704811,-0.12155200000000121,2012,3,11,15,3,3,0
2012-03-16,17.70512,0.000309000000001447,2012,3,11,16,4,3,0
2012-03-19,18.174681,0.4695609999999988,2012,3,12,19,0,3,0
2012-03-20,18.321621,0.14694000000000074,2012,3,12,20,1,3,0
2012-03-21,18.217005,-0.10461600000000004,2012,3,12,21,2,3,0
2012-03-22,18.121468,-0.0955370000000002,2012,3,12,22,3,4,0
2012-03-23,18.021988,-0.09947999999999979,2012,3,12,23,4,4,0
2012-03-26,18.352461,0.33047300000000135,2012,3,13,26,0,4,0
2012-03-27,18.579227,0.2267659999999978,2012,3,13,27,1,4,0
2012-03-28,18.67417,0.09494300000000067,2012,3,13,28,2,4,0
2012-03-29,18.439541,-0.23462900000000175,2012,3,13,29,3,5,0
2012-03-30,18.127806,-0.31173499999999876,2012,3,13,30,4,5,0
2012-04-02,18.70471,0.576903999999999,2012,4,14,2,0,1,0
2012-04-03,19.027929,0.3232190000000017,2012,4,14,3,1,1,0
2012-04-04,18.876446,-0.15148299999999892,2012,4,14,4,2,1,0
2012-04-05,19.159754,0.2833079999999981,2012,4,14,5,3,1,0
2012-04-09,19.236858,0.07710400000000206,2012,4,15,9,0,2,0
2012-04-10,19.001322,-0.2355360000000033,2012,4,15,10,1,2,0
2012-04-11,18.933594,-0.0677279999999989,2012,4,15,11,2,2,0
2012-04-12,18.829882,-0.10371199999999803,2012,4,15,12,3,2,0
2012-04-13,18.299543,-0.5303390000000014,2012,4,15,13,4,2,0
2012-04-16,17.540628,-0.7589149999999982,2012,4,16,16,0,3,0
2012-04-17,18.4347,0.8940719999999978,2012,4,16,17,1,3,0
2012-04-18,18.393585,-0.04111499999999779,2012,4,16,18,2,3,0
2012-04-19,17.761658,-0.631927000000001,2012,4,16,19,3,3,0
2012-04-20,17.324451,-0.4372070000000008,2012,4,16,20,4,3,0
2012-04-23,17.285751,-0.038699999999998624,2012,4,17,23,0,4,0
2012-04-24,16.940454,-0.3452970000000022,2012,4,17,24,1,4,0
2012-04-25,18.443775,1.5033209999999997,2012,4,17,25,2,4,0
2012-04-26,18.374233,-0.06954199999999844,2012,4,17,26,3,4,0
2012-04-27,18.23213,-0.14210299999999876,2012,4,17,27,4,4,0
2012-04-30,17.65704,-0.575090000000003,2012,4,18,30,0,5,0
2012-05-01,17.601099,-0.05594099999999713,2012,5,18,1,1,1,0
2012-05-02,17.717506,0.11640699999999882,2012,5,18,2,2,1,0
2012-05-03,17.59173,-0.1257760000000019,2012,5,18,3,3,1,0
2012-05-04,17.090721,-0.5010089999999998,2012,5,18,4,4,1,0
2012-05-07,17.218622,0.12790100000000137,2012,5,19,7,0,1,0
2012-05-08,17.179317,-0.03930499999999881,2012,5,19,8,1,2,0
2012-05-09,17.209551,0.030234000000000094,2012,5,19,9,2,2,0
2012-05-10,17.250061,0.040509999999997603,2012,5,19,10,3,2,0
2012-05-11,17.134869,-0.1151920000000004,2012,5,19,11,4,2,0
2012-05-14,16.878176,-0.2566929999999985,2012,5,20,14,0,2,0
2012-05-15,16.725483,-0.1526929999999993,2012,5,20,15,1,3,0
2012-05-16,16.511105,-0.21437799999999996,2012,5,20,16,2,3,0
2012-05-17,16.028543,-0.4825620000000015,2012,5,20,17,3,3,0
2012-05-18,16.036406,0.007863000000000397,2012,5,20,18,4,3,0
2012-05-21,16.97069,0.9342840000000017,2012,5,21,21,0,3,0
2012-05-22,16.840382,-0.13030799999999942,2012,5,21,22,1,4,0
2012-05-23,17.251276,0.410893999999999,2012,5,21,23,2,4,0
2012-05-24,17.092844,-0.15843200000000124,2012,5,21,24,3,4,0
2012-05-25,17.001226,-0.09161800000000042,2012,5,21,25,4,4,0
2012-05-29,17.302982,0.301756000000001,2012,5,22,29,1,5,0
2012-05-30,17.511604,0.2086219999999983,2012,5,22,30,2,5,0
2012-05-31,17.468075,-0.043528999999999485,2012,5,22,31,3,5,0
2012-06-01,16.961927,-0.5061479999999996,2012,6,22,1,4,1,0
2012-06-04,17.061697,0.09976999999999947,2012,6,23,4,0,1,0
2012-06-05,17.017555,-0.04414199999999724,2012,6,23,5,1,1,0
2012-06-06,17.278488,0.26093299999999786,2012,6,23,6,2,1,0
2012-06-07,17.286346,0.007858000000002363,2012,6,23,7,3,1,0
2012-06-08,17.546381,0.26003499999999846,2012,6,23,8,4,2,0
2012-06-11,17.269724,-0.27665700000000015,2012,6,24,11,0,2,0
2012-06-12,17.420591,0.15086700000000164,2012,6,24,12,1,2,0
2012-06-13,17.299654,-0.1209370000000014,2012,6,24,13,2,2,0
2012-06-14,17.280605,-0.019048999999998983,2012,6,24,14,3,2,0
2012-06-15,17.359215,0.07860999999999763,2012,6,24,15,4,3,0
2012-06-18,17.711464,0.3522490000000005,2012,6,25,18,0,3,0
2012-06-19,17.760752,0.049288000000000665,2012,6,25,19,1,3,0
2012-06-20,17.710257,-0.05049500000000151,2012,6,25,20,2,3,0
2012-06-21,17.466249,-0.24400799999999734,2012,6,25,21,3,3,0
2012-06-22,17.600195,0.13394599999999812,2012,6,25,22,4,4,0
2012-06-25,17.257627,-0.342568,2012,6,26,25,0,4,0
2012-06-26,17.295727,0.03810000000000002,2012,6,26,26,1,4,0
2012-06-27,17.370403,0.07467600000000019,2012,6,26,27,2,4,0
2012-06-28,17.20562,-0.1647829999999999,2012,6,26,28,3,4,0
2012-06-29,17.657648,0.45202799999999854,2012,6,26,29,4,5,0
2012-07-02,17.915249,0.2576010000000011,2012,7,27,2,0,1,0
2012-07-03,18.123583,0.20833400000000069,2012,7,27,3,1,1,0
2012-07-05,18.441961,0.31837799999999916,2012,7,27,5,3,1,0
2012-07-06,18.319201,-0.12275999999999954,2012,7,27,6,4,1,0
2012-07-09,18.561386,0.2421849999999992,2012,7,28,9,0,2,0
2012-07-10,18.389654,-0.17173199999999866,2012,7,28,10,1,2,0
2012-07-11,18.275362,-0.11429199999999895,2012,7,28,11,2,2,0
2012-07-12,18.108162,-0.16720000000000113,2012,7,28,12,3,2,0
2012-07-13,18.291685,0.183523000000001,2012,7,28,13,4,2,0
2012-07-16,18.350344,0.058658999999998684,2012,7,29,16,0,3,0
2012-07-17,18.351254,0.0009100000000010766,2012,7,29,17,1,3,0
2012-07-18,18.330692,-0.020562000000001746,2012,7,29,18,2,3,0
2012-07-19,18.574392,0.24370000000000047,2012,7,29,19,3,3,0
2012-07-20,18.271429,-0.3029629999999983,2012,7,29,20,4,3,0
2012-07-23,18.257215,-0.014214000000002613,2012,7,30,23,0,4,0
2012-07-24,18.169237,-0.08797799999999967,2012,7,30,24,1,4,0
2012-07-25,17.384613,-0.7846239999999973,2012,7,30,25,2,4,0
2012-07-26,17.381899,-0.0027140000000009934,2012,7,30,26,3,4,0
2012-07-27,17.692724,0.3108249999999977,2012,7,30,27,4,4,0
2012-07-30,17.991146,0.2984220000000022,2012,7,31,30,0,5,0
2012-07-31,18.466755,0.4756089999999986,2012,7,31,31,1,5,0
2012-08-01,18.347319,-0.11943600000000032,2012,8,31,1,2,1,0
2012-08-02,18.376955,0.029635999999999996,2012,8,31,2,3,1,0
2012-08-03,18.616116,0.23916100000000284,2012,8,31,3,4,1,0
2012-08-06,18.823238,0.20712199999999825,2012,8,32,6,0,1,0
2012-08-07,18.773645,-0.04959300000000155,2012,8,32,7,1,1,0
2012-08-08,18.741903,-0.031741999999997716,2012,8,32,8,2,2,0
2012-08-09,18.84878,0.10687700000000078,2012,8,32,9,3,2,0
2012-08-10,18.878241,0.02946099999999774,2012,8,32,10,4,2,0
2012-08-13,19.130278,0.2520370000000014,2012,8,33,13,0,2,0
2012-08-14,19.181593,0.05131499999999889,2012,8,33,14,1,2,0
2012-08-15,19.155476,-0.02611699999999928,2012,8,33,15,2,3,0
2012-08-16,19.322792,0.16731599999999958,2012,8,33,16,3,3,0
2012-08-17,19.680195,0.35740300000000147,2012,8,33,17,4,3,0
2012-08-20,20.197613,0.5174179999999993,2012,8,34,20,0,3,0
2012-08-21,19.921591,-0.2760220000000011,2012,8,34,21,1,3,0
2012-08-22,20.310577,0.38898599999999917,2012,8,34,22,2,4,0
2012-08-23,20.121103,-0.18947399999999703,2012,8,34,23,3,4,0
2012-08-24,20.139017,0.017913999999997543,2012,8,34,24,4,4,0
2012-08-27,20.51737,0.3783530000000006,2012,8,35,27,0,4,0
2012-08-28,20.490646,-0.02672399999999797,2012,8,35,28,1,4,0
2012-08-29,20.450258,-0.04038800000000009,2012,8,35,29,2,5,0
2012-08-30,20.158754,-0.2915040000000033,2012,8,35,30,3,5,0
2012-08-31,20.200357,0.041603000000002055,2012,8,35,31,4,5,0
2012-09-04,20.495817,0.2954599999999985,2012,9,36,4,1,1,0
2012-09-05,20.351879,-0.14393799999999857,2012,9,36,5,2,1,0
2012-09-06,20.535286,0.183406999999999,2012,9,36,6,3,1,0
2012-09-07,20.661905,0.1266190000000016,2012,9,36,7,4,1,0
2012-09-10,20.124441,-0.5374639999999999,2012,9,37,10,0,2,0
2012-09-11,20.059155,-0.0652860000000004,2012,9,37,11,1,2,0
2012-09-12,20.338516,0.27936099999999797,2012,9,37,12,2,2,0
2012-09-13,20.739038,0.40052200000000227,2012,9,37,13,3,2,0
2012-09-14,20.991072,0.2520339999999983,2012,9,37,14,4,2,0
2012-09-17,21.249176,0.25810399999999944,2012,9,38,17,0,3,0
2012-09-18,21.313856,0.06468000000000274,2012,9,38,18,1,3,0
2012-09-19,21.319626,0.0057699999999982765,2012,9,38,19,2,3,0
2012-09-20,21.216383,-0.10324299999999909,2012,9,38,20,3,3,0
2012-09-21,21.258591,0.04220799999999869,2012,9,38,21,4,3,0
2012-09-24,20.976189,-0.2824019999999976,2012,9,39,24,0,4,0
2012-09-25,20.452394,-0.5237949999999998,2012,9,39,25,1,4,0
2012-09-26,20.198532,-0.2538620000000016,2012,9,39,26,2,4,0
2012-09-27,20.688631,0.49009900000000073,2012,9,39,27,3,4,0
2012-09-28,20.256834,-0.43179699999999954,2012,9,39,28,4,4,0
2012-10-01,20.022717,-0.23411700000000124,2012,10,40,1,0,1,0
2012-10-02,20.081015,0.05829800000000063,2012,10,40,2,1,1,0
2012-10-03,20.388924,0.30790899999999866,2012,10,40,3,2,1,0
2012-10-04,20.247726,-0.14119799999999927,2012,10,40,4,3,1,0
2012-10-05,19.816233,-0.4314929999999997,2012,10,40,5,4,1,0
2012-10-08,19.378359,-0.43787400000000076,2012,10,41,8,0,2,0
2012-10-09,19.307909,-0.07045000000000101,2012,10,41,9,1,2,0
2012-10-10,19.461563,0.15365400000000307,2012,10,41,10,2,2,0
2012-10-11,19.072582,-0.38898100000000113,2012,10,41,11,3,2,0
2012-10-12,19.121468,0.04888599999999954,2012,10,41,12,4,2,0
2012-10-15,19.274811,0.15334299999999956,2012,10,42,15,0,3,0
2012-10-16,19.731211,0.4563999999999986,2012,10,42,16,1,3,0
2012-10-17,19.573914,-0.1572969999999998,2012,10,42,17,2,3,0
2012-10-18,19.210434,-0.36347999999999914,2012,10,42,18,3,3,0
2012-10-19,18.518101,-0.6923329999999979,2012,10,42,19,4,3,0
2012-10-22,19.252651,0.7345499999999987,2012,10,43,22,0,4,0
2012-10-23,18.62499,-0.6276609999999998,2012,10,43,23,1,4,0
2012-10-24,18.730364,0.10537400000000119,2012,10,43,24,2,4,0
2012-10-25,18.508995,-0.2213690000000028,2012,10,43,25,3,4,0
2012-10-26,18.340773,-0.1682220000000001,2012,10,43,26,4,4,0
2012-10-31,18.077204,-0.2635690000000004,2012,10,44,31,2,5,0
2012-11-01,18.114246,0.03704200000000313,2012,11,44,1,3,1,0
2012-11-02,17.51483,-0.5994160000000015,2012,11,44,2,4,1,0
2012-11-05,17.752287,0.23745699999999914,2012,11,45,5,0,1,0
2012-11-06,17.698544,-0.05374300000000076,2012,11,45,6,1,1,0
2012-11-07,17.021345,-0.6771989999999981,2012,11,45,7,2,1,0
2012-11-08,16.403635,-0.6177099999999989,2012,11,45,8,3,2,0
2012-11-09,16.687628,0.28399299999999883,2012,11,45,9,4,2,0
2012-11-12,16.558596,-0.1290319999999987,2012,11,46,12,0,2,0
2012-11-13,16.560728,0.0021319999999995787,2012,11,46,13,1,2,0
2012-11-14,16.377096,-0.18363199999999935,2012,11,46,14,2,2,0
2012-11-15,16.033623,-0.343473000000003,2012,11,46,15,3,3,0
2012-11-16,16.096457,0.06283400000000228,2012,11,46,16,4,3,0
2012-11-19,17.257143,1.1606859999999983,2012,11,47,19,0,3,0
2012-11-20,17.110106,-0.14703700000000097,2012,11,47,20,1,3,0
2012-11-21,17.134212,0.02410600000000329,2012,11,47,21,2,3,0
2012-11-23,17.433147,0.2989350000000002,2012,11,47,23,4,4,0
2012-11-26,17.983139,0.5499919999999996,2012,11,48,26,0,4,0
2012-11-27,17.838247,-0.14489200000000224,2012,11,48,27,1,4,0
2012-11-28,17.782124,-0.05612299999999948,2012,11,48,28,2,4,0
2012-11-29,17.977951,0.1958270000000013,2012,11,48,29,3,5,0
2012-11-30,17.853504,-0.12444699999999997,2012,11,48,30,4,5,0
2012-12-03,17.881262,0.027757999999998617,2012,12,49,3,0,1,0
2012-12-04,17.565844,-0.3154180000000011,2012,12,49,4,1,1,0
2012-12-05,16.43536,-1.1304839999999992,2012,12,49,5,2,1,0
2012-12-06,16.693119,0.25775900000000007,2012,12,49,6,3,1,0
2012-12-07,16.266367,-0.42675200000000046,2012,12,49,7,4,1,0
2012-12-10,16.161743,-0.10462399999999761,2012,12,50,10,0,2,0
2012-12-11,16.514671,0.3529279999999986,2012,12,50,11,1,2,0
2012-12-12,16.441767,-0.07290400000000119,2012,12,50,12,2,2,0
2012-12-13,16.157772,-0.28399499999999733,2012,12,50,13,3,2,0
2012-12-14,15.55074,-0.607032000000002,2012,12,50,14,4,2,0
2012-12-17,15.826495,0.2757550000000002,2012,12,51,17,0,3,0
2012-12-18,16.2862,0.45970500000000136,2012,12,51,18,1,3,0
2012-12-19,16.054668,-0.2315320000000014,2012,12,51,19,2,3,0
2012-12-20,15.914956,-0.1397119999999994,2012,12,51,20,3,3,0
2012-12-21,15.841746,-0.07320999999999955,2012,12,51,21,4,3,0
2012-12-24,15.867373,0.025627000000000066,2012,12,52,24,0,4,0
2012-12-26,15.648656,-0.21871699999999983,2012,12,52,26,2,4,0
2012-12-27,15.711493,0.06283700000000003,2012,12,52,27,3,4,0
2012-12-28,15.54464,-0.16685300000000147,2012,12,52,28,4,4,0
2012-12-31,16.233418,0.688778000000001,2012,12,1,31,0,5,0
2013-01-02,16.747725,0.5143069999999987,2013,1,1,2,2,1,0
2013-01-03,16.536331,-0.21139399999999853,2013,1,1,3,3,1,0
2013-01-04,16.075716,-0.46061500000000066,2013,1,1,4,4,1,0
2013-01-07,15.981153,-0.09456299999999906,2013,1,2,7,0,1,0
2013-01-08,16.024166,0.04301300000000019,2013,1,2,8,1,2,0
2013-01-09,15.773727,-0.25043900000000185,2013,1,2,9,2,2,0
2013-01-10,15.969255,0.19552800000000126,2013,1,2,10,3,2,0
2013-01-11,15.871333,-0.09792200000000051,2013,1,2,11,4,2,0
2013-01-14,15.305484,-0.565849,2013,1,3,14,0,2,0
2013-01-15,14.822604,-0.48287999999999975,2013,1,3,15,1,3,0
2013-01-16,15.437868,0.6152639999999998,2013,1,3,16,2,3,0
2013-01-17,15.333855,-0.10401300000000013,2013,1,3,17,3,3,0
2013-01-18,15.252102,-0.08175299999999908,2013,1,3,18,4,3,0
2013-01-22,15.397612,0.1455099999999998,2013,1,4,22,1,4,0
2013-01-23,15.679468,0.28185599999999944,2013,1,4,23,2,4,0
2013-01-24,13.742144,-1.9373240000000003,2013,1,4,24,3,4,0
2013-01-25,13.418192,-0.32395200000000024,2013,1,4,25,4,4,0
2013-01-28,13.721705,0.3035130000000006,2013,1,5,28,0,4,0
2013-01-29,13.979161,0.25745599999999946,2013,1,5,29,1,5,0
2013-01-30,13.935235,-0.04392599999999902,2013,1,5,30,2,5,0
2013-01-31,13.894359,-0.0408760000000008,2013,1,5,31,3,5,0
2013-02-01,13.837317,-0.05704199999999915,2013,2,5,1,4,1,0
2013-02-04,13.49262,-0.34469700000000003,2013,2,6,4,0,1,0
2013-02-05,13.966043,0.47342300000000037,2013,2,6,5,1,1,0
2013-02-06,13.951099,-0.014944000000001623,2013,2,6,6,2,1,0
2013-02-07,14.36592,0.4148209999999999,2013,2,6,7,3,1,0
2013-02-08,14.573331,0.20741100000000046,2013,2,6,8,4,2,0
2013-02-11,14.725203,0.1518720000000009,2013,2,7,11,0,2,0
2013-02-12,14.356099,-0.3691040000000001,2013,2,7,12,1,2,0
2013-02-13,14.328792,-0.027307000000000414,2013,2,7,13,2,2,0
2013-02-14,14.315907,-0.012885000000000701,2013,2,7,14,3,2,0
2013-02-15,14.118622,-0.19728499999999904,2013,2,7,15,4,3,0
2013-02-19,14.113405,-0.005217000000000027,2013,2,8,19,1,3,0
2013-02-20,13.771609,-0.34179600000000043,2013,2,8,20,2,3,0
2013-02-21,13.686007,-0.08560199999999973,2013,2,8,21,3,3,0
2013-02-22,13.831744,0.14573700000000045,2013,2,8,22,4,4,0
2013-02-25,13.585982,-0.24576200000000092,2013,2,9,25,0,4,0
2013-02-26,13.775292,0.18931000000000076,2013,2,9,26,1,4,0
2013-02-27,13.640288,-0.13500400000000035,2013,2,9,27,2,4,0
2013-02-28,13.543032,-0.09725599999999979,2013,2,9,28,3,4,0
2013-03-01,13.207677,-0.33535499999999985,2013,3,9,1,4,1,0
2013-03-04,12.887965,-0.3197120000000009,2013,3,10,4,0,1,0
2013-03-05,13.228232,0.34026700000000076,2013,3,10,5,1,1,0
2013-03-06,13.060095,-0.16813699999999976,2013,3,10,6,2,1,0
2013-03-07,13.21105,0.15095499999999973,2013,3,10,7,3,1,0
2013-03-08,13.246025,0.03497499999999931,2013,3,10,8,4,2,0
2013-03-11,13.43472,0.18869500000000095,2013,3,11,11,0,2,0
2013-03-12,13.145081,-0.2896390000000011,2013,3,11,12,1,2,0
2013-03-13,13.14263,-0.0024509999999988707,2013,3,11,13,2,2,0
2013-03-14,13.269958,0.12732800000000033,2013,3,11,14,3,2,0
2013-03-15,13.61237,0.3424119999999995,2013,3,11,15,4,3,0
2013-03-18,13.982396,0.3700259999999993,2013,3,12,18,0,3,0
2013-03-19,13.944657,-0.03773900000000019,2013,3,12,19,1,3,0
2013-03-20,13.87071,-0.07394699999999865,2013,3,12,20,2,3,0
2013-03-21,13.890657,0.019946999999998383,2013,3,12,21,3,3,0
2013-03-22,14.172315,0.2816580000000002,2013,3,12,22,4,4,0
2013-03-25,14.223557,0.05124200000000023,2013,3,13,25,0,4,0
2013-03-26,14.148688,-0.07486899999999963,2013,3,13,26,1,4,0
2013-03-27,13.87071,-0.27797799999999917,2013,3,13,27,2,4,0
2013-03-28,13.581687,-0.28902300000000025,2013,3,13,28,3,4,0
2013-04-01,13.15981,-0.4218770000000003,2013,4,14,1,0,1,0
